Review,Rating
"Wounderful, comfortable and simple, good quality",5
Go to summer dress,5
Comfortable dress! May go but 2 more!,5
Absolutely love!,5
Very Flattering,4
Dress,4
Cheaply made,3
Stylish and comfortable too!,5
Loner than expected as well as supppper stretchy,4
Will work for what I wanted,4
Very pretty dress,5
Fabric was comfortable & the dress was wrinkle free through out the day. Material was soft to touch!,4
So comfy.,5
Great buy,5
Better than expected,5
Flattering,5
Love it but afraid it's too sheer outside.,4
Love the swing dress,5
Material way to shear,1
Very cute,5
This dress is 2 sizes maybe 3 too big.,4
Breezy and flattering,5
Great value,5
Super cute - many compliments!,5
Loose and flowy,5
Horrible fabric,1
RETURN ITEM TOO BIG FOR MY NEICE...AND I would like refund pretty please,5
"Very cute, true to size!",5
Very flattering and comfortable,5
Nice Material,5
Super cute / comfy,5
So Cute!,5
Inferior quality material,1
The reviews were spot on.,5
If you’re short & over 150 not flattering,1
This dress is for skinny women,3
Very nice dress,5
Too sheer to wear!,1
Cute but made small,1
Small in chest,1
Not for curvy girls,1
Looked like a big bag,2
Beautiful Dress but off size (tight in chest area),4
Fit is weird,1
"Nice dress, comfy",5
Too tight in the chest,5
Perfect,5
pleased with this Dress and Received lots of Compliments.,5
Favorite dresses,5
Versatile dress,5
This is completely see through. Can not wear it,1
Terrible,1
Great Dress,5
Cute & flattering dress,5
"superior quality, cute top",5
I love the cut and fit. Pattern is different though,2
Big,5
Thin material,3
This is one of my “go to” dresses that never disappoints.,5
Super cute,5
"Great product, however it arrived smelling like BO!!! After a wash, it was great though!",3
"fun, stylish and work approved",4
Fall Dress,5
The dress is fashionable and flattering,5
I love this dress,5
Really cute dress,5
Didn't fit,5
Very cute,5
So pretty and good quality.,5
Oddly tight in the bust,3
Nice quality fabric and good fit,5
The dress was really nice. It just didn't fit.,3
very comfortable,4
Love this dress,5
Nice material,4
Super comfortable & cute,5
Perfect,5
Very Flattering,4
Too long for petite me,3
Ummmm no,1
Cute dress,5
Cute summer,5
Just what I was hoping for!,5
"Oversized, comfortable",3
Great bargain and stylish - bust runs small tho!,5
Heavy material,1
Easy breezy and comfortable- like the neckline,5
"Fabulous dress, but tight across bust.",5
It runs a little big,4
Too Big,5
Sizing off,5
Washed & Unknown Stain Appeared,1
Amazing Capsule Wardrobe Sundress,5
The dress I wanted all summer 😥,3
"Flattering, not frumpy",5
"Cute dress, TERRIBLE buttons",3
Love it but …,5
Cheaply made fast fashion,1
Too much extra material.,3
Perfection,5
Exceeded my expectations!,5
"Not bra-friendly, as advertised.",1
Perfect fit!,5
Love this dress but button fell off,3
Long dress,5
Not for big boobs,3
A bad choice,1
See through,3
Huge and shapeless,3
Obsessed.,5
Sadly not for you if you are 5’1 and under 115lbs,2
Good quality dress,5
Rather heavy fabric for my taste.,3
Faded terribly after one wash!,1
Good quality,5
So cute!,5
Love this dress. Want in more colors!!!,5
Weird fit,2
Cute casual dress,5
Perfect dress,5
Love this dress,5
Great purchase,5
Quality,5
Love this!!!,5
Perfect for summer work outfit,5
Love it,4
Love it!,5
Cute,4
Love it!,5
Love this dress! Flattering and comfortable!,5
Love this dress,5
Love it,5
Great casual dress,5
I absolutely love these dresses!,5
Meh,3
This dress is an awful boxy dress. I saw the picture and it doesn’t look at all like it.,1
Most comfortable dress!!!,5
Looks great feels amazing!,5
What a dress!!!,5
Adorable!,5
Flattering with pockets!,5
Meh. Size up for a looser fit,3
Love!,5
Cute dress,4
Great little easy-wear dress,4
Cute casual dress!,5
Thisisthesecond time it wasn’t delivered in purple,1
Great comfortable dress,5
Great dress,5
So comfy I bought another!,5
See through,1
Love this dress!,5
Cute!,5
Cute dress,5
Awesome and super comfortable dress!,5
Not flattering if you want to look slim.,2
Comfortable Casual dress,5
The dress is good quality material and very comfortable.,5
NOT FOR ME,2
"Perfect, I want more!!",5
Comfy dress,5
Quality Material,5
Incredibly comfortable and soft. Love it!,5
See-through and bulky pockets,2
Super cute! Easy to be dressy or casual!,5
Great dress!,5
Shows too much side boob,1
Comfortable yet flattering,5
Almost perfect!,4
Fit great looked just like expected.,5
Not the material I expected.,3
Looks Great,5
Hugs curves,4
Thicker knit dress that does not cling and is flattering,4
Runs very small,1
Not flattering,2
Looks cheap,1
Order a size down,4
A dress with sustance...beautiful,5
Very nice,3
Ripped,1
Sweet pink dress,4
Lovely dress,5
Great quality/good for travel,5
So pretty,5
Super Cute!,5
Higher quality than expected,5
Perfect fit and so flattering,5
Great dress!!,5
sleek yet comfortable,5
Not as perscribed,2
Gorgeous!,5
A great purchase!❤️,5
Abnormally large armholes,1
Really great dress!,5
Scratchy fabric,1
"high quality, flattering, comfy",5
"Dress is very well made! Fabric is nice and thick but, comfortable.",4
The material isn’t for my tipe of body fit to tie,5
Pleasantly surprised!,5
Too big,3
Almost kept it but wasn’t quite right.,3
"Comfortable, Stylish",5
Good quality fits nicely,5
Not a fan,1
Too big,4
It shrinks and gets armholes put of shape,1
"Cute, but Don’t Put in the Washer",4
Beautiful dress,5
"Is tight knit , truly shows your shape",4
Very Nice Fabric and Fit,5
Great dress!,5
Wanted to love,3
Loving it.,5
Fashionable,5
The classic black dress,5
Wow Wow Wow,5
Dress is so comfortable and people like the color,5
Perfect black dress!,5
professional and simple black dress.,5
Multi-occasion Dress,5
Fits perfect,5
Runs a bit small,4
Classic little black dress,5
Great dress,5
Not Red as the Photo,3
Comfy,5
Kasper Women's Sleeveless Sheath Dress,5
Dressy Black Dress,5
Great value,5
Perfect little black dress .,5
This dress  hours of dancing at a wedding,5
I bought this same dress 2 weeks ago in size 14. I ordered a size 10.,5
Kasper Dress,5
As good as I expect it to be.,5
Great little black dress,5
A classy Little Black Dress,5
Works for me,5
I love the dress,5
Kasper Women's Sleeveless Sheath Dress,5
Dress for success,1
Lovely,5
Great dress for the price,4
I love it!,5
Very nice,5
"Well made, beautiful dress!",5
Wasn’t happy,2
Poor quality - unwearable,1
The little black dress,5
Nice black dress,4
LBD,5
Quality & Classic,4
Runs small,4
Look great fit great.,5
Exactly What I Wanted,5
Too small,1
The zipper malfunctions,3
Gorgeous dress,5
This was going to be the perfect dress…,4
The fit.,5
Great dress,5
The dress is very well made and comfortable,5
Business Dress,5
Nice dress,5
Great lbd,5
Awful Quality,1
Pretty,5
Trash material. Shein quality. DO NOT BUY.,1
Not happy,1
Excellent great material,5
Material cheap,2
Cute dress,5
Beautiful dress! Too long.,4
Runs small,3
Poor quality,1
Very flattering,5
Beautiful dress!,5
The material was different,3
Cute wedding guest dress,3
Feel confortable,5
Very figure flattering,4
Its OK but not for me,3
Bought 1 and want to buy another,5
Sleeves are so tight!,3
My new date night summer dress,4
size runs smaller,2
It's a Beautiful Dress,2
Love this dress!!,5
So Feminine,5
Decent dress,4
Flattering but needed to get sides hemmed for modesty !,4
Pretty but too tight on arms,2
Poor quality,1
High slit,2
Not great,2
Beautiful print,5
Not very flattering,2
Quality Control,3
Go to dress for all sizes !,5
Uncomfortable,3
Trash,1
Beautiful,4
I love it,5
Fits good! Comfortable light weight,5
Love this dress!,5
Utter crap!,1
It did the job.,4
Love this item,5
Such a flattering dress,5
I never write reviews,5
Loved this dress,5
Was a little big,3
Comfortable,4
Over all it's great,4
Love this dress,5
Return item please.,5
LOVE!,5
Comfortable and cute,5
Flawed,1
Too tight below the waist at belly,2
Nice material,4
Great summer dress!!,5
Super narrow & no stretch,1
Great casual summer dress,4
Cute dress. Fit well,4
Favorite dress,5
Cute Dress,4
My favorite summer dress,5
Bust a little small,4
Pretty dress,5
So flattering and so comfortable!,5
"Material is comfortable, great casual dummer dress.",5
Cheaply Made / Unconfortable,1
It has pockets!,5
Nice summer dress for the price,4
I got complimented on this the first time I wore it.,5
if youre tall dont buy,2
Not flattering,1
Soft and comfortable,5
Unflattering,2
Cute,5
Love this dress!,5
Great dress!,5
Comfortable,5
Inconsistent Fit Across Same Silo in this Dress,2
Sizing is Way Off,2
Must have summer dress!,5
Love it,5
this is a wonderful flattering comfortable dress,5
Weird fit,2
Pretty & Comfortable,5
Super cute dress,5
I like it,5
Not impressed,2
Super comfortable!,4
Size fits but doesn’t look as expected,3
Pockets deep enough for your cell phone,5
Gorgeous dress!,5
Not quite right. Size up,3
The perfect dress,5
Bummed it was small,3
Super cute,5
"A lovely, soft, comfortable dress",5
Cute but incorrectly sized,3
So soft,5
So comfy 🤗,5
Must have!,5
Love!!,5
Nice fit for plus size women,5
Makes me feel like a Greek goddess,4
Lightweight and comfortable.,5
Comfort!!,5
Best Purchase Ever from Amazon!,5
"No pockets, too long",3
Wrong for me,2
Very comfortable,5
Great relaxed day out or date maxi-dress,5
I really like this dress!,5
Very Flattering,5
Fits well without being too clingy,5
Wear anywhere,5
Comfortable,4
Comfortable,5
Love it,5
More cleavage than expected,2
Wish it had pockets!,4
Comfy Casual,4
Comfortable,5
Pretty,5
Nice & soft,5
A little long,5
"Beautiful, Flattering, Quality, Comfy",4
Great for travel!,5
Flattering,5
Flattering!,5
Great Dress,5
Comfortable,5
My New Favorite Outfit,5
Flattering,5
Adorable,5
Not even the dress that I ordered,1
"Way oversized! Hoping it shrinks, because I hate returning and I bought 3",1
Nice dress,4
Incredibly Comfortable,5
Comfortable and dressy enough.,5
Nice summer dress,3
Very comfortable dress!,5
It is heave not for summer  heat,4
Runs large,3
too long,5
Loved,5
Better than expected,5
Very comfortable,4
Great purchase!,5
Sooo comfy and cute! (Long though!),5
It's a great dress,5
Cute if you were going to surgery in a hospital gown,1
Sizing is huge!,2
Not the dress pictured,1
My favorite!,5
Very loose,2
Great Value!,5
My favorite dress,5
This size small is way oversized.,3
"Comfy, but not for me",4
Effortless dress,5
Great fit,5
Found the same dress at Walmart for half the price.,1
Fun dress!,5
It shrunk into a shirt when my husband washed it,3
White Sumer Dress,5
Many compliments!,4
The white is a bit greyish,3
Not very flattering and the material is very cheap. Would not recommend,1
Arrived Stained!,3
Very pretty color but I need to wear it with a belt to make it more flattering,4
Horrible,1
Not for tall women,5
Can’t get the wrinkles out!,1
Comfortable and flattering midi dress,5
"Fun and flouncy, but does shrink when washed",3
"Lightweight, good for a hot day",5
So cute,5
True to size,5
Adorable dress!,5
Want to return,1
No sucking in with this dress!,4
Like,5
Great dress,5
Little House,1
So cute!,5
Love this dress!!!!,5
I love this dress! It’s so soft and comfortable!,5
Great quality!,5
LOVE!!,5
Beautiful!,4
color not as shown,3
"Not flattering, for curvy women",2
It's frumpy,4
Are you looking for a dollar store table cloth?,1
Very pretty dress,5
Cute and flattering,5
Awful print,2
Not as described,1
Recommend!!,5
Fit a little big,4
"I hate to give it a low rating, it's a nice dress. But...",3
Mixed feelings on this one,3
Great dress! Aritzia Dupe,5
Disappointed.,4
Comfy but beauty,5
Not for me,3
Listen to the reviews and Size Down!,4
Perfect dress to dress up or down,5
Sexy and comfy,5
8mo pregnant,5
"Bunching, unflattering",2
Must have,5
"Nice quality, better than I expected.",4
This dress will stretch and droop down due to the weight of it.,5
Nice color but this dress grows,4
"Love this dress, probably could have sized down!",5
Too heavy,2
Love this dress,5
Quality was very good and delivery was fast.  Would buy again.,5
ITS AMAZING!!!,4
Beautiful,5
Love it with one complain!,5
Runs large,3
Size down it is very stretchy!,5
Simple and easy dress,5
Perfect throw on dress,5
Something doesn’t add up…,2
Great,5
Comfortable and super cute,5
Beautiful dress but poor quality,2
Cute but might not be good for petite women,5
BUY THIS! Better than much more expensive brands,5
Too big and completely see through in white,2
Size down,3
Buy this dress,5
Obsessed!,5
Extremely huge,2
Too cheap for the price,2
Get this!,5
Beautiful Dress,5
Wowza,5
Feels like pulled plastic bottles,1
Great quality,5
"It’s a bit pricey, but so worth it!",5
Size down,5
Fits real big,3
Nice Casual,5
Small fit,4
Every closet should have a dress like this.,5
surprisingly nice dress,5
Didn’t get to experience the fit,1
Great material Fits perfectly,5
Very flattering.,5
Super cute,5
Comfort,5
Great value.,5
Love this dress,4
Receive on that had been returned b-4,1
Great dress - order larger!,5
Super soft & comfy dress with pockets!,4
Best one Ordered,5
VERY LIGHT AND COMFORTABLE.  DIDN'T WRINKLE IN SUITCASE!  THAT WAS MY MAIN CONCERN,5
Cut to small,2
Great dress,5
"Fits well, fades quickly",3
Wanted to like this dress,2
Absolutely beautiful,5
Cute and quick,5
Cheap fabric,3
very comfortable,5
Comfortable,5
Happy Customer,5
Love this dress casual and comfy,5
Fabric was thinner than I thought it would be.,3
Pretty dress,5
Becoming and Comfortable!,5
I love the material ans I love this dress so much.  I want all the options,4
Neck line not what I wanted,2
Travels well.,5
Great fit,5
More faded than it looks in the ad,3
Love this dress,5
So comfortable,5
Not loose enough to “hide belly”,4
Pretty pattern and nice weight.,4
Love the dress!,5
Not flattering on me,2
"Great Dress, just ordered two more!",5
Comfortable and easy to dress up or down,5
great summer dress,5
Returned this,2
Fits perfectly and so soft!!!,5
Nice summer dress,5
Casual comfortable dress,5
It’s got pockets!,5
"Cute dress, too small",3
