,Review,Rating
7300,"I bought this last minute for a camping trip that was canceled, but they quickly became more than just camping shorts! I love them! The cut is perfect and I’m really short and it’s hard to find sweat shorts that are shorter than the length of my knee. They’re super cozy and comfy and I can’t recommend them enough. My only problem is they don’t have pockets but I can manage since they’re really cute!",5.0
7301,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,2.0
7302,"I read the reviews before i bought this dress and had trouble believing that the dress literally fell apart at the seams so i bought it. first the good: i love the color, the fabric, and the design. it's very lightweight and loose-fitting and is perfect for hot days. the neck and sleeves are pretty on. i can wear it as a cover up or put on a necklace and sandals for everyday errands and things.
now the bad: it literally falls apart at the seams as you take it out of the package! i""m surprised a",3.0
7303,"Loved this jumper, i usually wear between a small and a medium in retailer (with jumpers it's mainly because of my hips and where the midline sits on my stomach), so thought this one would probably be a medium. but it was definitely baggy/lose. otherwise i would've totally kept it!",3.0
7304,Always loved and bought these pants for work. Quality has been going down and the belt loops tear off very easily causing the whole seam to split,2.0
7305,Very cute but really short on the sides.,1.0
7306,"Fabric is soft and comfy, color is true to photo. a keeper.",4.0
7307,I like it. Will order another one in different colors.,5.0
7308,It was bot as soft as my last Carol Hochman purchase .  Fit smaller tgan normal,3.0
7309,"I grabbed this dress to try on in my usual size, because i needed to see what the hype was about this style of dress, and it left me puzzled.  the print was pretty, but no amount of tailoring could save it for me.  it was wearing me.  maybe it could wear three of me.  i feel like this is a way for clothing manufacturers to cut corners, by making a garment without details (no installing more time consuming zippers, buttons or snaps, and making something that fits a wide range of sizes because it",2.0
7310,This is a nice button down and has aLot of stretch. Get your normal size.,5.0
7311,"This dress is so lovely in person, with more muted colors than pictured which will transition nicely into fall.  the overall cut of the dress is really flattering, especially for hourglass/ pear figures.  sadly, i had to return the dress because the arms were insanely small.  i after putting the dress on, i was worried i wouldn't be able to actually get it off.  if you have teeny, tiny arms...you'll probably be okay with your regular size.  if you have any kind of muscle (or squish :)), size up.",4.0
7312,That they need stiching needs to be better stronger not 2 washs an strings or stiching falling apart,5.0
7313,"This dress runs very large. i am 5'4 and 120 lbs, hourglass, curvy build. i ordered a size small and its enormous on me. the description says fitted but it is not fitted at all. it's like a big wool sack. i'd have to gain 30 lbs for this dress to come close to fitting. i'm very sad that the fit is so far off and the dress is now all sold out in all smaller sizes, including petite. (i never normally buy petite clothes but i think i would have to get a petite xs if it were available). the dress lo",2.0
7314,The material has a patterned texture reminiscent of the suits great grandmothers wore in the 1980’s.  It is too thin to hold the design of the garment and the collar does not stay as pictured.The removable shoulder pads are awkward and would be great for football players.The color is pretty. Sadly I am returning my purchase.,1.0
7315,"The top is beautiful however the inner layer is a but tighter than the outer layer, so it will tug the shirt in non-preferred directions. I am constantly tugging the shirt into place.",3.0
7316,"I think this top would have been amazing if it was in a jersey or cotton club but the gauzey fabric is so wrinkly and so sheer i don't know how i would use this top. i don't mind most of the slightly sheer retailer tops (if people see my bra slightly so be it) but this is really sheer, unless you are madonna you are going to want to wear something under this, and in my mind, that defeats the purpose of a lightweight, sleeveless top. i returned it and was sorry to have to do that.",3.0
